epoch,accuracy,loss,precision,recall
0,0.9519563913345337,0.2565130591392517,0.9786517024040222,0.8628033399581909
1,0.96879643201828,0.08856097608804703,0.9716417789459229,0.9673105478286743
2,0.9697870016098022,0.08714845776557922,0.9701789021492004,0.9668152332305908
3,0.9678058624267578,0.08439736813306808,0.9692001938819885,0.9663199782371521
4,0.9692917466163635,0.08463355898857117,0.9697270393371582,0.9678058624267578
0,0.9697870016098022,0.08477865159511566,0.9701937437057495,0.9673105478286743
1,0.9683011174201965,0.08350316435098648,0.9696969985961914,0.9668152332305908
2,0.9683011174201965,0.08205577731132507,0.9696969985961914,0.9668152332305908
3,0.9697870016098022,0.08258604258298874,0.970719575881958,0.96879643201828
4,0.972263514995575,0.08235382288694382,0.9732009768486023,0.971272885799408
0,0.9653293490409851,0.0849381610751152,0.9657907485961914,0.9648340940475464
1,0.9717682003974915,0.08336538076400757,0.971740186214447,0.9707776308059692
2,0.9692917466163635,0.08348298817873001,0.9711729884147644,0.9678058624267578
3,0.9717682003974915,0.08152750879526138,0.9722359776496887,0.971272885799408
4,0.96879643201828,0.08202068507671356,0.9707050919532776,0.9683011174201965
0,0.971272885799408,0.08256839215755463,0.9721808433532715,0.9692917466163635
1,0.9673105478286743,0.08460044115781784,0.968718945980072,0.9663199782371521
2,0.9692917466163635,0.08274345099925995,0.9707050919532776,0.9683011174201965
3,0.9697870016098022,0.08164609223604202,0.9712159037590027,0.9692917466163635
4,0.96879643201828,0.08246331661939621,0.9692612886428833,0.9683011174201965
0,0.96879643201828,0.08233366161584854,0.9702380895614624,0.96879643201828
1,0.9717682003974915,0.08275356888771057,0.9731743931770325,0.9702823162078857
2,0.9702823162078857,0.08080518990755081,0.9716981053352356,0.9692917466163635
3,0.9707776308059692,0.08091448992490768,0.9726911783218384,0.9702823162078857
4,0.9707776308059692,0.08071571588516235,0.9731876850128174,0.9707776308059692
0,0.9697870016098022,0.0812004953622818,0.969757080078125,0.96879643201828
1,0.9697870016098022,0.08242399245500565,0.9716699719429016,0.9683011174201965
2,0.9702823162078857,0.08305619657039642,0.9716981053352356,0.9692917466163635
3,0.9697870016098022,0.08320922404527664,0.9721531867980957,0.9683011174201965
4,0.9727587699890137,0.08134415000677109,0.974155068397522,0.9707776308059692
0,0.9707776308059692,0.08279506862163544,0.972650408744812,0.96879643201828
1,0.9692917466163635,0.08345762640237808,0.969757080078125,0.96879643201828
2,0.9717682003974915,0.08042874932289124,0.9731610417366028,0.9697870016098022
3,0.9702823162078857,0.08021342754364014,0.9702675938606262,0.9697870016098022
4,0.9678058624267578,0.08030102401971817,0.9692001938819885,0.9663199782371521
0,0.9707776308059692,0.0822160542011261,0.9726639986038208,0.9692917466163635
1,0.9702823162078857,0.08046506345272064,0.9716840386390686,0.96879643201828
2,0.9707776308059692,0.08053037524223328,0.9721808433532715,0.9692917466163635
3,0.9683011174201965,0.08202673494815826,0.9687809944152832,0.9683011174201965
4,0.9727587699890137,0.07966931909322739,0.9751367568969727,0.971272885799408
0,0.9707776308059692,0.08200240135192871,0.9722084403038025,0.9702823162078857
1,0.9692917466163635,0.0801267996430397,0.9721531867980957,0.9683011174201965
2,0.971272885799408,0.08135248720645905,0.9712586998939514,0.9707776308059692
3,0.9717682003974915,0.07968601584434509,0.9736841917037964,0.971272885799408
4,0.9732540845870972,0.08046764135360718,0.9751490950584412,0.9717682003974915
0,0.9702823162078857,0.08165210485458374,0.9712015986442566,0.96879643201828
1,0.9727587699890137,0.0814710333943367,0.9727317690849304,0.9717682003974915
2,0.9692917466163635,0.08100470900535583,0.9707341194152832,0.9692917466163635
3,0.9697870016098022,0.0816793292760849,0.970719575881958,0.96879643201828
4,0.96879643201828,0.07994673401117325,0.9702085256576538,0.9678058624267578
