epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.7351411581039429,0.815018355846405,0.9040607810020447,0.4713967442512512,0.894302248954773,0.32558339834213257,0.9088541865348816,0.8645747303962708
1,0.8956166505813599,0.3010804057121277,0.9146009087562561,0.8725854158401489,0.9033856391906738,0.2836434543132782,0.9182444214820862,0.881089985370636
2,0.8983407616615295,0.28048214316368103,0.9144880771636963,0.879271924495697,0.9083402156829834,0.2630055546760559,0.9177966117858887,0.894302248954773
3,0.9020555019378662,0.2709007263183594,0.9148827195167542,0.8837295770645142,0.9042114019393921,0.2608625590801239,0.9226804375648499,0.8868703842163086
4,0.9024269580841064,0.26940324902534485,0.9168057441711426,0.8842248916625977,0.9050371646881104,0.2547804117202759,0.9180050492286682,0.8967795372009277
5,0.9041604995727539,0.26707953214645386,0.9154839515686035,0.8865774869918823,0.9058629274368286,0.2671862244606018,0.9228130578994751,0.8885219097137451
6,0.9009410738945007,0.26773691177368164,0.9146949648857117,0.8855869174003601,0.9033856391906738,0.2556925117969513,0.9154691696166992,0.894302248954773
7,0.9055225253105164,0.2632856070995331,0.916624128818512,0.8889301419258118,0.9058629274368286,0.25176048278808594,0.9162436723709106,0.894302248954773
8,0.9036651849746704,0.26206648349761963,0.9137645363807678,0.8869490027427673,0.9042114019393921,0.25322139263153076,0.9127118587493896,0.8893476724624634
9,0.9010648727416992,0.26303693652153015,0.9136874079704285,0.8860822319984436,0.9017341136932373,0.25402921438217163,0.9164556860923767,0.8967795372009277
10,0.9032937288284302,0.26180440187454224,0.9138128757476807,0.8888063430786133,0.9083402156829834,0.25338852405548096,0.9225531816482544,0.8951280117034912
11,0.9039128422737122,0.2604016065597534,0.9157747030258179,0.8899207711219788,0.9058629274368286,0.24975892901420593,0.9162436723709106,0.894302248954773
12,0.9037889838218689,0.2605336606502533,0.9140099287033081,0.8910351395606995,0.9058629274368286,0.2525945007801056,0.9196277260780334,0.897605299949646
13,0.9063892960548401,0.2579142153263092,0.9155233502388,0.8923972249031067,0.9066886901855469,0.2516569197177887,0.9165261387825012,0.897605299949646
14,0.9061416387557983,0.2595396339893341,0.9154090285301208,0.8937593102455139,0.9042114019393921,0.2503596544265747,0.9153259992599487,0.8926507234573364
15,0.9040366411209106,0.2588198781013489,0.9144126772880554,0.8916543126106262,0.9066886901855469,0.24752388894557953,0.9165964722633362,0.8984310626983643
16,0.9025507569313049,0.2597443163394928,0.9129718542098999,0.8923972249031067,0.9083402156829834,0.2470301389694214,0.9167367815971375,0.9000825881958008
17,0.9031698703765869,0.258884459733963,0.913705587387085,0.891530454158783,0.9099917411804199,0.24783191084861755,0.916806697845459,0.900908350944519
18,0.9051510691642761,0.25585460662841797,0.9147453904151917,0.8941307663917542,0.9075144529342651,0.2527904808521271,0.9179357290267944,0.8959537744522095
19,0.9055225253105164,0.2563745379447937,0.9154304265975952,0.8940069079399109,0.9042114019393921,0.24887202680110931,0.9139966368675232,0.8951280117034912
20,0.9055225253105164,0.2582562565803528,0.9143944382667542,0.8927686810493469,0.9075144529342651,0.24917493760585785,0.9165964722633362,0.8984310626983643
21,0.9051510691642761,0.25576841831207275,0.9144595265388489,0.8935116529464722,0.9066886901855469,0.24898909032344818,0.9174389243125916,0.8992568254470825
22,0.9041604995727539,0.2549775242805481,0.9143726825714111,0.8925210237503052,0.9033856391906738,0.25223398208618164,0.9131534695625305,0.894302248954773
23,0.9029222130775452,0.25791963934898376,0.9126913547515869,0.8931401968002319,0.9075144529342651,0.24797698855400085,0.9158248901367188,0.8984310626983643
24,0.9040366411209106,0.2572113275527954,0.9130875468254089,0.8923972249031067,0.9058629274368286,0.2484637349843979,0.9142135977745056,0.897605299949646
25,0.9030460715293884,0.2563840448856354,0.9125489592552185,0.8941307663917542,0.9066886901855469,0.2504413425922394,0.9180050492286682,0.8967795372009277
26,0.9051510691642761,0.2539726495742798,0.9134286642074585,0.8936354517936707,0.9099917411804199,0.24851219356060028,0.9175084233283997,0.9000825881958008
27,0.9047796130180359,0.25451838970184326,0.9130269885063171,0.8956166505813599,0.9058629274368286,0.24756622314453125,0.9155405163764954,0.8951280117034912
28,0.9058939814567566,0.2532762885093689,0.91340571641922,0.8959881067276001,0.9091659784317017,0.24728477001190186,0.9158248901367188,0.8984310626983643
29,0.9057701826095581,0.25354838371276855,0.9127525091171265,0.8951213359832764,0.9042114019393921,0.24686583876609802,0.9144295454025269,0.9000825881958008
30,0.9045319557189941,0.2542297840118408,0.9119020700454712,0.8946260809898376,0.9075144529342651,0.24655155837535858,0.9140690565109253,0.8959537744522095
31,0.9042842984199524,0.2551065981388092,0.9129008054733276,0.8954927921295166,0.9075144529342651,0.24808548390865326,0.9151260256767273,0.8992568254470825
32,0.9057701826095581,0.2539321780204773,0.9133947491645813,0.8958643078804016,0.9042114019393921,0.2487388700246811,0.9112227559089661,0.8984310626983643
33,0.9041604995727539,0.25467002391815186,0.9134554862976074,0.8952451944351196,0.9033856391906738,0.24699300527572632,0.9117646813392639,0.8959537744522095
34,0.9047796130180359,0.25342443585395813,0.9146943688392639,0.8948736786842346,0.9066886901855469,0.2534542381763458,0.9194915294647217,0.8959537744522095
35,0.9053987264633179,0.25312477350234985,0.9128735065460205,0.8964834213256836,0.9075144529342651,0.24943938851356506,0.9204737544059753,0.8984310626983643
36,0.9052748680114746,0.253368079662323,0.9131865501403809,0.8935116529464722,0.9050371646881104,0.2522014379501343,0.9128978252410889,0.9000825881958008
37,0.9053987264633179,0.25517216324806213,0.9124826192855835,0.8933877944946289,0.9025598764419556,0.24621491134166718,0.9119865894317627,0.8984310626983643
38,0.9065131545066833,0.2517969310283661,0.9144986271858215,0.8966072201728821,0.9050371646881104,0.24624580144882202,0.9158957004547119,0.8992568254470825
39,0.9047796130180359,0.25224679708480835,0.9127855896949768,0.8954927921295166,0.9050371646881104,0.2478857934474945,0.9180743098258972,0.897605299949646
40,0.9049034118652344,0.2533074617385864,0.912402331829071,0.8963595628738403,0.9042114019393921,0.24861176311969757,0.9151973128318787,0.9000825881958008
41,0.9053987264633179,0.2522750794887543,0.9140260219573975,0.8964834213256836,0.9091659784317017,0.2479376345872879,0.9202037453651428,0.8951280117034912
