epoch,accuracy,loss,precision,recall
0,0.9045643210411072,0.42393577098846436,0.9866130948066711,0.7645228505134583
1,0.9616182446479797,0.1108705922961235,0.9664570093154907,0.95643150806427
2,0.9647302627563477,0.09432405233383179,0.9665970802307129,0.9605808854103088
3,0.9605808854103088,0.09309951215982437,0.9614583253860474,0.9574688673019409
4,0.9636929631233215,0.088679239153862,0.9655532240867615,0.9595435857772827
0,0.9626556038856506,0.08841947466135025,0.9636552333831787,0.9626556038856506
1,0.9668049812316895,0.08572498708963394,0.96875,0.9647302627563477
2,0.9626556038856506,0.08836845308542252,0.9626168012619019,0.9616182446479797
3,0.9626556038856506,0.08882206678390503,0.9636174440383911,0.9616182446479797
4,0.9678423404693604,0.0820472240447998,0.9698231220245361,0.9668049812316895
0,0.9626556038856506,0.08765654265880585,0.9636552333831787,0.9626556038856506
1,0.9626556038856506,0.08610879629850388,0.9646569490432739,0.9626556038856506
2,0.9668049812316895,0.08298686891794205,0.9677419066429138,0.9647302627563477
3,0.9688796401023865,0.08434178680181503,0.9708939790725708,0.9688796401023865
4,0.9699169993400574,0.08385606855154037,0.969854474067688,0.9678423404693604
0,0.9626556038856506,0.08962556719779968,0.9636552333831787,0.9626556038856506
1,0.9626556038856506,0.08919930458068848,0.9636174440383911,0.9616182446479797
2,0.9657676219940186,0.08584259450435638,0.9677419066429138,0.9647302627563477
3,0.9647302627563477,0.08483406901359558,0.9646569490432739,0.9626556038856506
4,0.9688796401023865,0.08332670480012894,0.9688149690628052,0.9668049812316895
0,0.9678423404693604,0.08672679960727692,0.9687825441360474,0.9657676219940186
1,0.9605808854103088,0.08686214685440063,0.9625779390335083,0.9605808854103088
2,0.9678423404693604,0.08262837678194046,0.9687825441360474,0.9657676219940186
3,0.9616182446479797,0.08690919727087021,0.9625779390335083,0.9605808854103088
4,0.9678423404693604,0.08144386857748032,0.9677754640579224,0.9657676219940186
0,0.9605808854103088,0.08806926757097244,0.9635795950889587,0.9605808854103088
1,0.9636929631233215,0.08656623959541321,0.9646569490432739,0.9626556038856506
2,0.9647302627563477,0.08482642471790314,0.9647302627563477,0.9647302627563477
3,0.9647302627563477,0.08411561697721481,0.9657320976257324,0.9647302627563477
4,0.9657676219940186,0.08205828070640564,0.9667359590530396,0.9647302627563477
0,0.9616182446479797,0.08877937495708466,0.9616182446479797,0.9616182446479797
1,0.9657676219940186,0.0849626287817955,0.9667359590530396,0.9647302627563477
2,0.9585062265396118,0.08747067302465439,0.9604578614234924,0.9574688673019409
3,0.9688796401023865,0.08197879046201706,0.9697916507720947,0.9657676219940186
4,0.9616182446479797,0.08316879719495773,0.9636174440383911,0.9616182446479797
0,0.9647302627563477,0.08819813281297684,0.9657320976257324,0.9647302627563477
1,0.9616182446479797,0.0876423716545105,0.9635416865348816,0.9595435857772827
2,0.9668049812316895,0.08296512812376022,0.9677419066429138,0.9647302627563477
3,0.9636929631233215,0.0834399089217186,0.9646936655044556,0.9636929631233215
4,0.9688796401023865,0.08241678029298782,0.9687825441360474,0.9657676219940186
0,0.9647302627563477,0.08645639568567276,0.9646569490432739,0.9626556038856506
1,0.9647302627563477,0.08360655605792999,0.966701328754425,0.9636929631233215
2,0.9647302627563477,0.08350318670272827,0.9656607508659363,0.9626556038856506
3,0.9668049812316895,0.08217886835336685,0.9677754640579224,0.9657676219940186
4,0.9616182446479797,0.08156643807888031,0.9635795950889587,0.9605808854103088
0,0.9626556038856506,0.08632976561784744,0.9636174440383911,0.9616182446479797
1,0.9657676219940186,0.08309108763933182,0.9657676219940186,0.9657676219940186
2,0.9626556038856506,0.08233301341533661,0.9636174440383911,0.9616182446479797
3,0.9688796401023865,0.0802144706249237,0.9698231220245361,0.9668049812316895
4,0.9636929631233215,0.0835588201880455,0.9656607508659363,0.9626556038856506
