epoch,Precision,Recall,accuracy,loss,val_Precision,val_Recall,val_accuracy,val_loss
4,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.07733845710754395,NA,NA,NA,NA
0,0.96875,0.96875,0.96875,0.09593602269887924,NA,NA,NA,NA
1,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.09111278504133224,NA,NA,NA,NA
2,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.08555737882852554,NA,NA,NA,NA
3,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.0814216211438179,NA,NA,NA,NA
4,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.07793740183115005,NA,NA,NA,NA
0,0.9578947424888611,0.9479166865348816,0.9479166865348816,0.09666839241981506,NA,NA,NA,NA
1,0.96875,0.96875,0.96875,0.0906999334692955,NA,NA,NA,NA
2,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.0864822193980217,NA,NA,NA,NA
3,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.07869546115398407,NA,NA,NA,NA
4,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.07632110267877579,NA,NA,NA,NA
0,0.9479166865348816,0.9479166865348816,0.9479166865348816,0.09864777326583862,NA,NA,NA,NA
1,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.08947473764419556,NA,NA,NA,NA
2,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.08762809634208679,NA,NA,NA,NA
3,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.08213816583156586,NA,NA,NA,NA
4,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.07768402248620987,NA,NA,NA,NA
0,0.9375,0.9375,0.9375,0.0997808501124382,NA,NA,NA,NA
1,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.09227588027715683,NA,NA,NA,NA
2,0.96875,0.96875,0.96875,0.08313584327697754,NA,NA,NA,NA
3,0.9684210419654846,0.9583333134651184,0.96875,0.08107788115739822,NA,NA,NA,NA
4,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.07737674564123154,NA,NA,NA,NA
0,0.96875,0.96875,0.96875,0.08809676766395569,NA,NA,NA,NA
1,0.96875,0.96875,0.96875,0.08707576990127563,NA,NA,NA,NA
2,0.9684210419654846,0.9583333134651184,0.9583333134651184,0.07873205095529556,NA,NA,NA,NA
3,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.07855522632598877,NA,NA,NA,NA
4,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.07461674511432648,NA,NA,NA,NA
0,0.9479166865348816,0.9479166865348816,0.9479166865348816,0.09242480993270874,NA,NA,NA,NA
1,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.08576180785894394,NA,NA,NA,NA
2,0.96875,0.96875,0.96875,0.0794067308306694,NA,NA,NA,NA
3,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.07693206518888474,NA,NA,NA,NA
4,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.07310778647661209,NA,NA,NA,NA
0,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.09301131963729858,NA,NA,NA,NA
1,0.96875,0.96875,0.96875,0.08534035086631775,NA,NA,NA,NA
2,0.96875,0.96875,0.96875,0.08329585939645767,NA,NA,NA,NA
3,0.96875,0.96875,0.96875,0.07659917324781418,NA,NA,NA,NA
