3,0,0,0,135,0
4,11,1,6,0,107
0,132,0,1,0,5
1,0,113,1,0,0
2,0,0,128,0,2
3,0,0,0,135,0
4,11,1,6,0,107
0,131,0,1,0,6
1,0,113,1,0,0
2,0,0,128,0,2
3,0,0,0,135,0
4,9,1,6,0,109
0,131,0,0,0,7
1,0,113,1,0,0
2,0,0,128,0,2
3,0,0,0,135,0
4,9,1,5,0,110
0,131,0,0,0,7
1,0,113,1,0,0
2,0,0,128,0,2
3,0,0,0,135,0
4,9,1,5,0,110
0,95,0,4,0,4
1,0,96,1,0,0
2,0,0,95,0,0
3,0,0,0,93,0
4,5,1,5,0,105
0,95,0,3,0,5
1,0,97,0,0,0
2,0,0,95,0,0
3,0,0,0,93,0
4,5,1,2,0,108
0,95,0,4,0,4
1,0,97,0,0,0
2,0,0,95,0,0
3,0,0,0,93,0
4,5,1,5,0,105
0,95,0,3,0,5
1,0,97,0,0,0
2,0,0,95,0,0
3,0,0,0,93,0
4,4,1,4,0,107
0,95,0,4,0,4
1,0,97,0,0,0
2,0,0,95,0,0
3,0,0,0,93,0
4,6,1,5,0,104
0,94,0,3,0,6
1,0,97,0,0,0
2,0,0,95,0,0
3,0,0,0,93,0
4,3,1,4,0,108
0,92,0,3,0,8
1,0,97,0,0,0
2,0,0,95,0,0
3,0,0,0,93,0
4,3,0,4,0,109
0,94,0,4,0,5
1,0,97,0,0,0
2,0,0,95,0,0
3,0,0,0,93,0
4,4,1,5,0,106
0,106,0,2,0,6
1,0,96,0,0,0
2,0,0,92,0,1
3,0,0,0,99,0
4,1,0,3,0,98
0,107,0,2,0,5
1,0,96,0,0,0
2,0,0,92,0,1
3,0,0,0,99,0
4,4,1,3,0,94
0,104,0,2,0,8
1,0,96,0,0,0
2,0,0,92,0,1
3,0,0,0,99,0
4,1,1,2,0,98
0,106,0,2,0,6
1,0,96,0,0,0
2,0,0,92,0,1
3,0,0,0,99,0
4,1,1,2,0,98
0,107,0,2,0,5
1,0,96,0,0,0
2,0,0,92,0,1
3,0,0,0,99,0
4,5,1,3,0,93
0,107,0,2,0,5
1,0,96,0,0,0
2,0,0,92,0,1
