Class,Precision,Recall (Sensitivity),Specificity,F1-score
1,1.0,1.0,1.0,1.0
2,0.9791666666666666,1.0,0.9953703703703703,0.9894736842105264
3,1.0,1.0,1.0,1.0
4,1.0,0.9,1.0,0.9473684210526316
0,0.9516129032258065,1.0,0.9852941176470589,0.9752066115702479
1,1.0,1.0,1.0,1.0
2,0.9791666666666666,1.0,0.9953703703703703,0.9894736842105264
3,1.0,1.0,1.0,1.0
4,1.0,0.9,1.0,0.9473684210526316
0,0.9365079365079365,1.0,0.9803921568627451,0.9672131147540983
1,1.0,1.0,1.0,1.0
2,0.9791666666666666,1.0,0.9953703703703703,0.9894736842105264
3,1.0,1.0,1.0,1.0
4,1.0,0.875,1.0,0.9333333333333333
0,0.9672131147540983,1.0,0.9901960784313726,0.9833333333333333
1,1.0,1.0,1.0,1.0
2,1.0,0.9787234042553191,1.0,0.989247311827957
3,1.0,1.0,1.0,1.0
4,0.9743589743589743,0.95,0.9955156950672646,0.9620253164556962
0,0.9672131147540983,1.0,0.9901960784313726,0.9833333333333333
1,1.0,1.0,1.0,1.0
2,1.0,0.9787234042553191,1.0,0.989247311827957
3,1.0,1.0,1.0,1.0
4,0.9743589743589743,0.95,0.9955156950672646,0.9620253164556962
0,0.9516129032258065,1.0,0.9852941176470589,0.9752066115702479
1,1.0,1.0,1.0,1.0
2,0.9791666666666666,1.0,0.9953703703703703,0.9894736842105264
3,1.0,1.0,1.0,1.0
4,1.0,0.9,1.0,0.9473684210526316
0,0.9395973154362416,0.9655172413793104,0.9845360824742269,0.9523809523809523
1,1.0,1.0,1.0,1.0
2,0.9655172413793104,0.9859154929577465,0.9914529914529915,0.975609756097561
3,1.0,1.0,1.0,1.0
4,0.9495798319327731,0.8968253968253969,0.9900166389351082,0.9224489795918367
0,0.9455782312925171,0.9586206896551724,0.9862542955326461,0.952054794520548
1,1.0,0.993421052631579,1.0,0.9966996699669968
2,0.9459459459459459,0.9859154929577465,0.9863247863247864,0.9655172413793103
3,1.0,1.0,1.0,1.0
4,0.9495798319327731,0.8968253968253969,0.9900166389351082,0.9224489795918367
0,0.9583333333333334,0.9517241379310345,0.9896907216494846,0.9550173010380624
1,1.0,1.0,1.0,1.0
2,0.9655172413793104,0.9859154929577465,0.9914529914529915,0.975609756097561
3,1.0,1.0,1.0,1.0
4,0.9354838709677419,0.9206349206349206,0.9866888519134775,0.9279999999999999
0,0.965034965034965,0.9517241379310345,0.9914089347079038,0.9583333333333333
1,1.0,1.0,1.0,1.0
2,0.9859154929577465,0.9859154929577465,0.9965811965811966,0.9859154929577465
3,1.0,1.0,1.0,1.0
4,0.9375,0.9523809523809523,0.9866888519134775,0.9448818897637795
0,0.965034965034965,0.9517241379310345,0.9914089347079038,0.9583333333333333
1,1.0,0.993421052631579,1.0,0.9966996699669968
2,0.9459459459459459,0.9859154929577465,0.9863247863247864,0.9655172413793103
3,1.0,1.0,1.0,1.0
4,0.943089430894309,0.9206349206349206,0.9883527454242929,0.931726907630522
0,0.9455782312925171,0.9586206896551724,0.9862542955326461,0.952054794520548
1,1.0,1.0,1.0,1.0
2,0.958904109589041,0.9859154929577465,0.9897435897435898,0.9722222222222222
3,1.0,1.0,1.0,1.0
4,0.9416666666666667,0.8968253968253969,0.9883527454242929,0.9186991869918699
0,0.9647887323943662,0.9448275862068966,0.9914089347079038,0.9547038327526133
1,1.0,1.0,1.0,1.0
2,0.9722222222222222,0.9859154929577465,0.9931623931623932,0.979020979020979
3,1.0,1.0,1.0,1.0
4,0.9291338582677166,0.9365079365079365,0.9850249584026622,0.932806324110672
0,0.965034965034965,0.9517241379310345,0.9914089347079038,0.9583333333333333
1,1.0,1.0,1.0,1.0
2,0.9655172413793104,0.9859154929577465,0.9914529914529915,0.975609756097561
3,1.0,1.0,1.0,1.0
4,0.936,0.9285714285714286,0.9866888519134775,0.9322709163346613
0,0.965034965034965,0.9517241379310345,0.9914089347079038,0.9583333333333333
1,1.0,1.0,1.0,1.0
2,0.9722222222222222,0.9859154929577465,0.9931623931623932,0.979020979020979
3,1.0,1.0,1.0,1.0
4,0.9365079365079365,0.9365079365079365,0.9866888519134775,0.9365079365079365
0,0.9583333333333334,0.9517241379310345,0.9896907216494846,0.9550173010380624
1,1.0,1.0,1.0,1.0
2,0.9655172413793104,0.9859154929577465,0.9914529914529915,0.975609756097561
3,1.0,1.0,1.0,1.0
4,0.9354838709677419,0.9206349206349206,0.9866888519134775,0.9279999999999999
0,0.9893617021276596,0.9393939393939394,0.9975308641975309,0.9637305699481866
1,1.0,1.0,1.0,1.0
2,0.975609756097561,0.975609756097561,0.9921259842519685,0.975609756097561
3,1.0,1.0,1.0,1.0
4,0.9175257731958762,0.967391304347826,0.9805825242718447,0.9417989417989417
0,0.9893617021276596,0.9393939393939394,0.9975308641975309,0.9637305699481866
1,1.0,1.0,1.0,1.0
2,0.975609756097561,0.975609756097561,0.9921259842519685,0.975609756097561
3,1.0,1.0,1.0,1.0
4,0.9175257731958762,0.967391304347826,0.9805825242718447,0.9417989417989417
0,0.9893617021276596,0.9393939393939394,0.9975308641975309,0.9637305699481866
1,1.0,1.0,1.0,1.0
2,0.975609756097561,0.975609756097561,0.9921259842519685,0.975609756097561
3,1.0,1.0,1.0,1.0
4,0.9175257731958762,0.967391304347826,0.9805825242718447,0.9417989417989417
0,0.9893617021276596,0.9393939393939394,0.9975308641975309,0.9637305699481866
1,1.0,1.0,1.0,1.0
2,0.967741935483871,0.975609756097561,0.989501312335958,0.97165991902834
3,1.0,1.0,1.0,1.0
4,0.9166666666666666,0.9565217391304348,0.9805825242718447,0.9361702127659574
0,0.9690721649484536,0.9494949494949495,0.9925925925925926,0.9591836734693878
1,1.0,1.0,1.0,1.0
2,0.9754098360655737,0.967479674796748,0.9921259842519685,0.9714285714285714
3,1.0,1.0,1.0,1.0
4,0.9263157894736842,0.9565217391304348,0.9830097087378641,0.9411764705882354
0,0.9690721649484536,0.9494949494949495,0.9925925925925926,0.9591836734693878
1,1.0,1.0,1.0,1.0
2,0.967479674796748,0.967479674796748,0.989501312335958,0.967479674796748
3,1.0,1.0,1.0,1.0
4,0.925531914893617,0.9456521739130435,0.9830097087378641,0.935483870967742
0,0.9690721649484536,0.9494949494949495,0.9925925925925926,0.9591836734693878
1,1.0,1.0,1.0,1.0
2,0.9754098360655737,0.967479674796748,0.9921259842519685,0.9714285714285714
3,1.0,1.0,1.0,1.0
4,0.9263157894736842,0.9565217391304348,0.9830097087378641,0.9411764705882354
0,0.9690721649484536,0.9494949494949495,0.9925925925925926,0.9591836734693878
1,1.0,1.0,1.0,1.0
2,0.9754098360655737,0.967479674796748,0.9921259842519685,0.9714285714285714
3,1.0,1.0,1.0,1.0
4,0.9263157894736842,0.9565217391304348,0.9830097087378641,0.9411764705882354
0,0.9789473684210527,0.9393939393939394,0.9950617283950617,0.9587628865979383
1,1.0,1.0,1.0,1.0
2,0.9754098360655737,0.967479674796748,0.9921259842519685,0.9714285714285714
3,1.0,1.0,1.0,1.0
4,0.9175257731958762,0.967391304347826,0.9805825242718447,0.9417989417989417
0,0.9893617021276596,0.9393939393939394,0.9975308641975309,0.9637305699481866
1,1.0,1.0,1.0,1.0
2,0.975609756097561,0.975609756097561,0.9921259842519685,0.975609756097561
3,1.0,1.0,1.0,1.0
4,0.9175257731958762,0.967391304347826,0.9805825242718447,0.9417989417989417
0,0.9221556886227545,0.9333333333333333,0.9771929824561404,0.927710843373494
1,1.0,1.0,1.0,1.0
2,0.9735099337748344,0.98,0.9931623931623932,0.9767441860465117
3,1.0,1.0,1.0,1.0
4,0.900709219858156,0.8819444444444444,0.9763113367174281,0.8912280701754387
0,0.9382716049382716,0.9212121212121213,0.9824561403508771,0.9296636085626911
1,1.0,1.0,1.0,1.0
2,0.9735099337748344,0.98,0.9931623931623932,0.9767441860465117
3,1.0,1.0,1.0,1.0
4,0.8904109589041096,0.9027777777777778,0.9729272419627749,0.896551724137931
0,0.9226190476190477,0.9393939393939394,0.9771929824561404,0.9309309309309309
1,1.0,1.0,1.0,1.0
2,0.9671052631578947,0.98,0.9914529914529915,0.9735099337748344
3,1.0,1.0,1.0,1.0
4,0.9136690647482014,0.8819444444444444,0.9796954314720813,0.8975265017667845
0,0.9122807017543859,0.9454545454545454,0.9736842105263158,0.9285714285714285
1,1.0,1.0,1.0,1.0
2,0.9671052631578947,0.98,0.9914529914529915,0.9735099337748344
3,1.0,1.0,1.0,1.0
4,0.9191176470588235,0.8680555555555556,0.9813874788494078,0.8928571428571428
0,0.9122807017543859,0.9454545454545454,0.9736842105263158,0.9285714285714285
1,1.0,1.0,1.0,1.0
2,0.9735099337748344,0.98,0.9931623931623932,0.9767441860465117
3,1.0,1.0,1.0,1.0
4,0.9124087591240876,0.8680555555555556,0.9796954314720813,0.8896797153024911
0,0.9171597633136095,0.9393939393939394,0.9754385964912281,0.9281437125748503
1,1.0,1.0,1.0,1.0
2,0.9671052631578947,0.98,0.9914529914529915,0.9735099337748344
3,1.0,1.0,1.0,1.0
4,0.9130434782608695,0.875,0.9796954314720813,0.8936170212765957
0,0.927710843373494,0.9333333333333333,0.9789473684210527,0.9305135951661632
1,1.0,1.0,1.0,1.0
2,0.9735099337748344,0.98,0.9931623931623932,0.9767441860465117
3,1.0,1.0,1.0,1.0
4,0.9014084507042254,0.8888888888888888,0.9763113367174281,0.8951048951048951
0,0.9171597633136095,0.9393939393939394,0.9754385964912281,0.9281437125748503
1,1.0,1.0,1.0,1.0
2,0.9735099337748344,0.98,0.9931623931623932,0.9767441860465117
3,1.0,1.0,1.0,1.0
4,0.9064748201438849,0.875,0.9780033840947546,0.8904593639575972
0,0.9329268292682927,0.9272727272727272,0.980701754385965,0.9300911854103343
1,1.0,1.0,1.0,1.0
2,0.9735099337748344,0.98,0.9931623931623932,0.9767441860465117
3,1.0,1.0,1.0,1.0
4,0.8958333333333334,0.8958333333333334,0.9746192893401016,0.8958333333333334
0,0.9333333333333333,0.9333333333333333,0.980701754385965,0.9333333333333333
1,1.0,1.0,1.0,1.0
2,0.9735099337748344,0.98,0.9931623931623932,0.9767441860465117
3,1.0,1.0,1.0,1.0
4,0.9020979020979021,0.8958333333333334,0.9763113367174281,0.8989547038327526
0,0.9041095890410958,1.0,0.9743589743589743,0.949640287769784
1,1.0,1.0,1.0,1.0
2,0.9615384615384616,1.0,0.9886363636363636,0.9803921568627451
3,1.0,1.0,1.0,1.0
4,1.0,0.84375,1.0,0.9152542372881356
0,0.9041095890410958,1.0,0.9743589743589743,0.949640287769784
1,1.0,1.0,1.0,1.0
2,0.974025974025974,1.0,0.9924242424242424,0.9868421052631579
3,1.0,1.0,1.0,1.0
4,1.0,0.859375,1.0,0.9243697478991597
0,0.9402985074626866,0.9545454545454546,0.9853479853479854,0.9473684210526316
1,1.0,1.0,1.0,1.0
2,0.974025974025974,1.0,0.9924242424242424,0.9868421052631579
3,1.0,1.0,1.0,1.0
4,0.9508196721311475,0.90625,0.9890909090909091,0.9279999999999999
0,0.9166666666666666,1.0,0.978021978021978,0.9565217391304348
1,1.0,1.0,1.0,1.0
2,0.9615384615384616,1.0,0.9886363636363636,0.9803921568627451
3,1.0,1.0,1.0,1.0
4,1.0,0.859375,1.0,0.9243697478991597
0,0.9428571428571428,1.0,0.9853479853479854,0.9705882352941176
1,1.0,1.0,1.0,1.0
2,0.9615384615384616,1.0,0.9886363636363636,0.9803921568627451
3,1.0,1.0,1.0,1.0
4,1.0,0.890625,1.0,0.9421487603305785
0,0.9041095890410958,1.0,0.9743589743589743,0.949640287769784
1,1.0,1.0,1.0,1.0
2,0.9615384615384616,1.0,0.9886363636363636,0.9803921568627451
3,1.0,1.0,1.0,1.0
4,1.0,0.84375,1.0,0.9152542372881356
0,0.9041095890410958,1.0,0.9743589743589743,0.949640287769784
1,1.0,1.0,1.0,1.0
2,0.9615384615384616,1.0,0.9886363636363636,0.9803921568627451
3,1.0,1.0,1.0,1.0
4,1.0,0.84375,1.0,0.9152542372881356
0,0.9295774647887324,1.0,0.9816849816849816,0.9635036496350364
1,1.0,1.0,1.0,1.0
2,0.974025974025974,1.0,0.9924242424242424,0.9868421052631579
3,1.0,1.0,1.0,1.0
4,1.0,0.890625,1.0,0.9421487603305785
0,0.9295774647887324,1.0,0.9816849816849816,0.9635036496350364
1,1.0,1.0,1.0,1.0
2,0.9615384615384616,1.0,0.9886363636363636,0.9803921568627451
3,1.0,1.0,1.0,1.0
4,1.0,0.875,1.0,0.9333333333333333
0,0.9166666666666666,1.0,0.978021978021978,0.9565217391304348
1,1.0,1.0,1.0,1.0
2,0.9615384615384616,1.0,0.9886363636363636,0.9803921568627451
3,1.0,1.0,1.0,1.0
4,1.0,0.859375,1.0,0.9243697478991597
0,0.9459459459459459,0.9722222222222222,0.986013986013986,0.9589041095890412
1,1.0,0.9767441860465116,1.0,0.988235294117647
2,0.9459459459459459,0.9722222222222222,0.986013986013986,0.9589041095890412
3,1.0,1.0,1.0,1.0
4,0.9310344827586207,0.9,0.9865771812080537,0.9152542372881356
0,0.9459459459459459,0.9722222222222222,0.986013986013986,0.9589041095890412
1,1.0,0.9767441860465116,1.0,0.988235294117647
2,0.9210526315789473,0.9722222222222222,0.9790209790209791,0.9459459459459458
3,1.0,1.0,1.0,1.0
4,0.9285714285714286,0.8666666666666667,0.9865771812080537,0.896551724137931
0,0.9459459459459459,0.9722222222222222,0.986013986013986,0.9589041095890412
1,1.0,0.9767441860465116,1.0,0.988235294117647
2,0.9210526315789473,0.9722222222222222,0.9790209790209791,0.9459459459459458
3,1.0,1.0,1.0,1.0
4,0.9285714285714286,0.8666666666666667,0.9865771812080537,0.896551724137931
0,0.9459459459459459,0.9722222222222222,0.986013986013986,0.9589041095890412
1,1.0,0.9767441860465116,1.0,0.988235294117647
2,0.9210526315789473,0.9722222222222222,0.9790209790209791,0.9459459459459458
3,1.0,1.0,1.0,1.0
4,0.9285714285714286,0.8666666666666667,0.9865771812080537,0.896551724137931
0,0.9459459459459459,0.9722222222222222,0.986013986013986,0.9589041095890412
1,1.0,0.9767441860465116,1.0,0.988235294117647
2,0.9459459459459459,0.9722222222222222,0.986013986013986,0.9589041095890412
3,1.0,1.0,1.0,1.0
4,0.9310344827586207,0.9,0.9865771812080537,0.9152542372881356
0,0.9459459459459459,0.9722222222222222,0.986013986013986,0.9589041095890412
1,1.0,0.9767441860465116,1.0,0.988235294117647
2,0.9210526315789473,0.9722222222222222,0.9790209790209791,0.9459459459459458
3,1.0,1.0,1.0,1.0
4,0.9285714285714286,0.8666666666666667,0.9865771812080537,0.896551724137931
0,0.9722222222222222,0.9722222222222222,0.993006993006993,0.9722222222222222
1,1.0,0.9767441860465116,1.0,0.988235294117647
2,0.9459459459459459,0.9722222222222222,0.986013986013986,0.9589041095890412
3,1.0,1.0,1.0,1.0
4,0.9333333333333333,0.9333333333333333,0.9865771812080537,0.9333333333333333
0,0.9459459459459459,0.9722222222222222,0.986013986013986,0.9589041095890412
1,1.0,0.9767441860465116,1.0,0.988235294117647
2,0.9459459459459459,0.9722222222222222,0.986013986013986,0.9589041095890412
3,1.0,1.0,1.0,1.0
4,0.9310344827586207,0.9,0.9865771812080537,0.9152542372881356
0,0.9459459459459459,0.9722222222222222,0.986013986013986,0.9589041095890412
1,1.0,0.9767441860465116,1.0,0.988235294117647
2,0.9210526315789473,0.9722222222222222,0.9790209790209791,0.9459459459459458
3,1.0,1.0,1.0,1.0
4,0.9285714285714286,0.8666666666666667,0.9865771812080537,0.896551724137931
0,0.9459459459459459,0.9722222222222222,0.986013986013986,0.9589041095890412
1,1.0,0.9767441860465116,1.0,0.988235294117647
2,0.9210526315789473,0.9722222222222222,0.9790209790209791,0.9459459459459458
3,1.0,1.0,1.0,1.0
4,0.9285714285714286,0.8666666666666667,0.9865771812080537,0.896551724137931
0,0.9722222222222222,0.8860759493670886,0.9935483870967742,0.9271523178807947
1,1.0,1.0,1.0,1.0
2,0.9484536082474226,1.0,0.9831649831649831,0.9735449735449735
3,1.0,1.0,1.0,1.0
4,0.8813559322033898,0.9122807017543859,0.9789156626506024,0.8965517241379309
0,0.971830985915493,0.8734177215189873,0.9935483870967742,0.92
1,1.0,1.0,1.0,1.0
2,0.9387755102040817,1.0,0.9797979797979798,0.968421052631579
3,1.0,1.0,1.0,1.0
4,0.864406779661017,0.8947368421052632,0.9759036144578314,0.8793103448275862
0,0.9459459459459459,0.8860759493670886,0.9870967741935484,0.9150326797385621
1,1.0,1.0,1.0,1.0
2,0.9484536082474226,1.0,0.9831649831649831,0.9735449735449735
3,1.0,1.0,1.0,1.0
4,0.8771929824561403,0.8771929824561403,0.9789156626506024,0.8771929824561403
0,0.9722222222222222,0.8860759493670886,0.9935483870967742,0.9271523178807947
1,1.0,1.0,1.0,1.0
2,0.9387755102040817,1.0,0.9797979797979798,0.968421052631579
3,1.0,1.0,1.0,1.0
4,0.8793103448275862,0.8947368421052632,0.9789156626506024,0.8869565217391304
0,0.9459459459459459,0.8860759493670886,0.9870967741935484,0.9150326797385621
1,1.0,1.0,1.0,1.0
2,0.9387755102040817,1.0,0.9797979797979798,0.968421052631579
3,1.0,1.0,1.0,1.0
4,0.875,0.8596491228070176,0.9789156626506024,0.8672566371681416
0,0.9459459459459459,0.8860759493670886,0.9870967741935484,0.9150326797385621
1,1.0,1.0,1.0,1.0
2,0.9484536082474226,1.0,0.9831649831649831,0.9735449735449735
3,1.0,1.0,1.0,1.0
4,0.8771929824561403,0.8771929824561403,0.9789156626506024,0.8771929824561403
0,0.9459459459459459,0.8860759493670886,0.9870967741935484,0.9150326797385621
1,1.0,1.0,1.0,1.0
2,0.9484536082474226,1.0,0.9831649831649831,0.9735449735449735
3,1.0,1.0,1.0,1.0
4,0.8771929824561403,0.8771929824561403,0.9789156626506024,0.8771929824561403
0,0.9333333333333333,0.8860759493670886,0.9838709677419355,0.9090909090909091
1,1.0,1.0,1.0,1.0
2,0.9387755102040817,1.0,0.9797979797979798,0.968421052631579
3,1.0,1.0,1.0,1.0
4,0.8727272727272727,0.8421052631578947,0.9789156626506024,0.8571428571428571
0,0.9333333333333333,0.8860759493670886,0.9838709677419355,0.9090909090909091
1,1.0,1.0,1.0,1.0
2,0.92,1.0,0.9730639730639731,0.9583333333333334
3,1.0,1.0,1.0,1.0
4,0.8867924528301887,0.8245614035087719,0.9819277108433735,0.8545454545454546
0,0.9459459459459459,0.8860759493670886,0.9870967741935484,0.9150326797385621
1,1.0,1.0,1.0,1.0
2,0.9387755102040817,1.0,0.9797979797979798,0.968421052631579
3,1.0,1.0,1.0,1.0
4,0.875,0.8596491228070176,0.9789156626506024,0.8672566371681416
0,0.9150326797385621,0.9655172413793104,0.9753787878787878,0.9395973154362417
1,1.0,1.0,1.0,1.0
2,0.9772727272727273,0.9847328244274809,0.9944649446494465,0.9809885931558935
3,1.0,1.0,1.0,1.0
4,0.944,0.8805970149253731,0.987012987012987,0.9111969111969112
0,0.9205298013245033,0.9586206896551724,0.9772727272727273,0.9391891891891893
1,1.0,1.0,1.0,1.0
2,0.9772727272727273,0.9847328244274809,0.9944649446494465,0.9809885931558935
3,1.0,1.0,1.0,1.0
4,0.937007874015748,0.8880597014925373,0.9851576994434137,0.9118773946360154
0,0.9261744966442953,0.9517241379310345,0.9791666666666666,0.9387755102040818
1,1.0,1.0,1.0,1.0
2,0.9772727272727273,0.9847328244274809,0.9944649446494465,0.9809885931558935
3,1.0,1.0,1.0,1.0
4,0.9302325581395349,0.8955223880597015,0.9833024118738405,0.9125475285171103
0,0.9383561643835616,0.9448275862068966,0.9829545454545454,0.9415807560137458
1,1.0,1.0,1.0,1.0
2,0.9772727272727273,0.9847328244274809,0.9944649446494465,0.9809885931558935
3,1.0,1.0,1.0,1.0
4,0.9242424242424242,0.9104477611940298,0.9814471243042672,0.9172932330827067
0,0.9383561643835616,0.9448275862068966,0.9829545454545454,0.9415807560137458
1,1.0,1.0,1.0,1.0
2,0.9699248120300752,0.9847328244274809,0.992619926199262,0.9772727272727273
3,1.0,1.0,1.0,1.0
4,0.9236641221374046,0.9029850746268657,0.9814471243042672,0.9132075471698112
