3,0.11098343878984451,0.9662699103355408,0.9681274890899658,0.9642857909202576
3,0.10490734130144119,0.9702381491661072,0.97017902135849,0.968254029750824
3,0.10592595487833023,0.968254029750824,0.97017902135849,0.968254029750824
3,0.10509845614433289,0.968254029750824,0.9681909084320068,0.9662699103355408
3,0.10903070122003555,0.9642857909202576,0.9662028551101685,0.9642857909202576
3,0.10801452398300171,0.968254029750824,0.968254029750824,0.968254029750824
3,0.10753113031387329,0.9662699103355408,0.9662699103355408,0.9662699103355408
3,0.10690110176801682,0.9642857909202576,0.9642857909202576,0.9642857909202576
3,0.1055632159113884,0.9642857909202576,0.9662028551101685,0.9642857909202576
3,0.10475192964076996,0.968254029750824,0.968254029750824,0.968254029750824
3,0.08727110922336578,0.9623016715049744,0.9621514081954956,0.9583333730697632
3,0.08189060539007187,0.9662699103355408,0.9681909084320068,0.9662699103355408
3,0.08530706912279129,0.9722222685813904,0.9741551280021667,0.9722222685813904
3,0.0856856033205986,0.9722222685813904,0.9721670746803284,0.9702381491661072
3,0.08508221805095673,0.9742063879966736,0.9760956764221191,0.9722222685813904
3,0.08556824177503586,0.9702381491661072,0.97017902135849,0.968254029750824
3,0.0837777629494667,0.9742063879966736,0.9761432409286499,0.9742063879966736
3,0.08305581659078598,0.9722222685813904,0.9741551280021667,0.9722222685813904
3,0.0837673544883728,0.9722222685813904,0.9741551280021667,0.9722222685813904
3,0.08562948554754257,0.968254029750824,0.968254029750824,0.968254029750824
3,0.0828113853931427,0.9722222685813904,0.9722222685813904,0.9722222685813904
3,0.08339361101388931,0.9722222685813904,0.9741551280021667,0.9722222685813904
3,0.0972457230091095,0.9662699103355408,0.9662699103355408,0.9662699103355408
3,0.09706026315689087,0.968254029750824,0.968254029750824,0.968254029750824
3,0.0977632999420166,0.968254029750824,0.9681909084320068,0.9662699103355408
3,0.09792137145996094,0.9642857909202576,0.9642857909202576,0.9642857909202576
3,0.09732108563184738,0.9702381491661072,0.9702381491661072,0.9702381491661072
3,0.09637462347745895,0.9642857909202576,0.9642148017883301,0.9623016715049744
3,0.09621776640415192,0.9702381491661072,0.9702381491661072,0.9702381491661072
3,0.09592461585998535,0.9702381491661072,0.9702381491661072,0.9702381491661072
3,0.09504623711109161,0.968254029750824,0.968254029750824,0.968254029750824
3,0.09602785110473633,0.9623016715049744,0.9623016715049744,0.9623016715049744
3,0.06861017644405365,0.9722222685813904,0.9722222685813904,0.9722222685813904
3,0.07100962102413177,0.9662699103355408,0.9662699103355408,0.9662699103355408
3,0.06898583471775055,0.9702381491661072,0.9702381491661072,0.9702381491661072
3,0.0689198449254036,0.9702381491661072,0.9702381491661072,0.9702381491661072
3,0.06859435141086578,0.9742063879966736,0.9741551280021667,0.9722222685813904
3,0.06758301705121994,0.9722222685813904,0.9722222685813904,0.9722222685813904
3,0.06848785281181335,0.968254029750824,0.968254029750824,0.968254029750824
3,0.0674036294221878,0.9702381491661072,0.9702381491661072,0.9702381491661072
3,0.0675123855471611,0.9702381491661072,0.9702381491661072,0.9702381491661072
3,0.06816743314266205,0.9702381491661072,0.9702381491661072,0.9702381491661072
3,0.06776241958141327,0.9687500596046448,0.9687500596046448,0.9687500596046448
3,0.06380116939544678,0.9754464626312256,0.9753915071487427,0.973214328289032
3,0.06649825721979141,0.9754464626312256,0.9754464626312256,0.9754464626312256
3,0.06215129792690277,0.973214328289032,0.973214328289032,0.973214328289032
